Survived_norm_Embarked_kfold,Survived_Pclass_median_kfold,Survived_Pclass_median_kfold,Survived_dive1_Survived_Pclass_mean_kfold,Survived_Parch_mean_kfold,Survived_Parch_mean_kfold,Survived_dive1_Survived_SibSp_mean_kfold,Survived_mag1_Pclass_kfold,Survived_dive2_Survived_Pclass_median_kfold,Survived_mag2_Parch_kfold,Survived_mag1_SibSp_kfold,Survived_norm_Sex_kfold,Survived_dive1_Survived_Parch_mean_kfold,Survived_Pclass_mean_kfold,Survived_Pclass_mean_kfold,Survived_SibSp_var_kfold,Survived_SibSp_var_kfold,Survived_Pclass_q2_kfold,Survived_Pclass_q2_kfold,Survived_Parch_median_kfold,Survived_Parch_median_kfold,Survived_SibSp_count_kfold,Survived_dive2_Survived_SibSp_median_kfold,Survived_norm_Parch_kfold,Survived_mag1_Sex_kfold,Survived_Sex_q1_kfold,Survived_Sex_q1_kfold,Survived_minus2_Survived_Embarked_median_kfold,Survived_minus2_Survived_Pclass_median_kfold,Survived_Embarked_var_kfold,Survived_Embarked_var_kfold,Survived_mag2_Pclass_kfold,Survived_norm_SibSp_kfold,Survived_SibSp_nunique_kfold,Survived_dive1_Survived_Sex_mean_kfold,Survived_Parch_q1_kfold,Survived_Parch_q1_kfold,Survived_Sex_count_kfold,Survived_cv_Sex_kfold,Survived_gap_SibSp_kfold,Survived_norm_Pclass_kfold,Survived_Sex_mean_kfold,Survived_Sex_mean_kfold,Survived_Parch_var_kfold,Survived_Parch_var_kfold,Survived_Pclass_var_kfold,Survived_Pclass_var_kfold,Survived_mag1_Parch_kfold,Survived_cv_SibSp_kfold,Survived_Sex_q2_kfold,Survived_Sex_q2_kfold,Survived_minus2_Survived_Parch_median_kfold,Survived_Pclass_count_kfold,Survived_gap_Pclass_kfold,Survived_SibSp_median_kfold,Survived_SibSp_median_kfold,Survived_cv_Pclass_kfold,Survived_minus1_Survived_Pclass_mean_kfold,Survived_Sex_median_kfold,Survived_Sex_median_kfold,Survived_mag2_Sex_kfold,Survived_SibSp_mean_kfold,Survived_SibSp_mean_kfold,Survived_minus2_Survived_SibSp_median_kfold,Survived_Embarked_mean_kfold,Survived_Embarked_mean_kfold,Survived_Sex_var_kfold,Survived_Sex_var_kfold,Survived_minus1_Survived_Sex_mean_kfold,Survived_minus2_Survived_Sex_median_kfold,Survived_SibSp_q2_kfold,Survived_SibSp_q2_kfold,Survived_Parch_max_kfold,Survived_dive2_Survived_Sex_median_kfold,Survived_Parch_q2_kfold,Survived_Parch_q2_kfold,Survived_SibSp_max_kfold,Survived_minus1_Survived_SibSp_mean_kfold,Survived_mag2_SibSp_kfold,Survived_Parch_nunique_kfold
3.5112340716291737,0.0,0.0,8.291322922237182,0.5319148936170213,0.5319148936170213,1.9758645732783113,-0.24120603015075376,199999.99999999997,1.8799646566644552,0.49390243902439024,-1.6782293255453606,1.8799646566644552,0.24120603015075376,0.24120603015075376,0.2514963339817447,0.2514963339817447,0.0,0.0,1.0,1.0,164.0,0.9999900000999989,0.9330614065183298,0.2612244897959184,0.0,0.0,2.0,2.0,0.2241037221953667,0.2241037221953667,0.0,0.9848422722909976,2.0,0.0,0.0,0.0,245.0,0.5958445207661651,1.0,4.1058448158154395,0.7387755102040816,0.7387755102040816,0.25165865934568754,0.25165865934568754,0.18348670303659373,0.18348670303659373,0.46808510638297873,0.9908844291425157,1.0,1.0,0.0,398.0,0.0,1.0,1.0,1.7758085099418321,1.7587939698492463,1.0,1.0,1.3535728383787071,0.5060975609756098,0.5060975609756098,0.0,0.3377609108159393,0.3377609108159393,0.19377718300434935,0.19377718300434935,-0.7387755102040816,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.49390243902439024,1.9758645732783113,2.0
3.517112852874177,1.0,1.0,0.0,0.3473491773308958,0.3473491773308958,0.0,0.36571428571428577,0.0,0.0,-0.33877551020408164,-1.61458659514085,0.0,0.6342857142857142,0.6342857142857142,0.22446475522724424,0.22446475522724424,1.0,1.0,0.0,0.0,490.0,0.0,-0.7288467770169347,0.2764227642276422,0.0,0.0,2.0,-1.0,0.22369364475828332,0.22369364475828332,1.5765517210314255,-0.7150374062082668,2.0,0.0,0.0,0.0,246.0,0.6193312079602955,1.0,-1.313161407939579,0.7235772357723578,0.7235772357723578,0.22711292363943186,0.22711292363943186,0.2333004926108375,0.2333004926108375,-0.3473491773308958,1.3984574348337087,1.0,1.0,0.0,175.0,1.0,0.0,0.0,0.7614932374406355,-0.6342857142857142,1.0,1.0,1.3820033723129443,0.33877551020408164,0.33877551020408164,0.0,0.3365019011406844,0.3365019011406844,0.200829600132736,0.200829600132736,-0.7235772357723578,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.33877551020408164,0.0,2.0
3.5508839003005503,0.0,0.0,8.228828084677765,0.3448905109489051,0.3448905109489051,0.0,-0.2430379746835443,199999.99999999997,0.0,-0.3477366255144033,2.117519429553299,0.0,0.2430379746835443,0.2430379746835443,0.22728352636714608,0.22728352636714608,0.0,0.0,0.0,0.0,486.0,0.0,-0.7248997225232501,-0.18201754385964913,0.0,0.0,2.0,2.0,0.22133364151161464,0.22133364151161464,0.0,-0.7293858710682539,2.0,5.493674082484143,0.0,0.0,456.0,2.122111668442553,1.0,4.090983335927837,0.18201754385964913,0.18201754385964913,0.2263541013357531,0.2263541013357531,0.18443744779284205,0.18443744779284205,-0.3448905109489051,1.370948229817655,0.0,0.0,0.0,395.0,0.0,0.0,0.0,1.7669837091100917,1.7569620253164557,0.0,0.0,0.0,0.3477366255144033,0.3477366255144033,0.0,0.32941176470588235,0.32941176470588235,0.14921438210911897,0.14921438210911897,0.8179824561403507,1.0,1.0,1.0,1.0,99999.99999999999,1.0,1.0,1.0,-0.3477366255144033,0.0,2.0
3.46619895955742,0.0,0.0,8.102764496242575,0.25,0.25,1.8988403478630576,-0.24681933842239187,199999.99999999997,0.0,0.47337278106508873,2.0253314128409294,19.99920003199872,0.24681933842239187,0.24681933842239187,0.25077486615948147,0.25077486615948147,0.0,0.0,0.0,0.0,169.0,0.9999900000999988,9.499810003799924,-0.1956521739130435,0.0,0.0,2.0,2.0,0.22723520058708407,0.22723520058708407,0.0,0.9452628857776285,2.0,5.110849889894516,0.0,0.0,460.0,2.0296912696272864,1.0,4.060917791747457,0.1956521739130435,0.1956521739130435,0.25000000000000006,0.25000000000000006,0.18637378615568362,0.18637378615568362,-0.25,0.9508903827256775,0.0,0.0,5.0,393.0,0.0,1.0,1.0,1.7490234599667152,1.7531806615776082,0.0,0.0,0.0,0.5266272189349113,0.5266272189349113,0.0,0.34765625,0.34765625,0.15771526001705033,0.15771526001705033,0.8043478260869565,1.0,1.0,1.0,1.0,99999.99999999999,0.25,0.25,1.0,0.47337278106508873,1.8988403478630576,2.0
3.46619895955742,0.0,0.0,8.102764496242575,0.34150943396226413,0.34150943396226413,0.0,-0.24681933842239187,199999.99999999997,0.0,-0.354639175257732,-1.6798827658062632,0.0,0.24681933842239187,0.24681933842239187,0.2293431030075826,0.2293431030075826,0.0,0.0,0.0,0.0,485.0,0.0,-0.7194611138941597,0.26086956521739135,0.0,0.0,2.0,2.0,0.22723520058708407,0.22723520058708407,0.0,-0.7405165986686959,2.0,0.0,0.0,0.0,253.0,0.5952580522922254,1.0,4.060917791747457,0.7391304347826086,0.7391304347826086,0.22530584584655994,0.22530584584655994,0.18637378615568362,0.18637378615568362,-0.34150943396226413,1.3503423483838282,1.0,1.0,0.0,393.0,0.0,0.0,0.0,1.7490234599667152,1.7531806615776082,1.0,1.0,1.3529228722199642,0.354639175257732,0.354639175257732,0.0,0.34765625,0.34765625,0.19358178053830236,0.19358178053830236,-0.7391304347826086,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.354639175257732,0.0,2.0
3.517112852874177,0.0,0.0,2.1969214312715857,0.3473491773308958,0.3473491773308958,0.0,-0.45517241379310347,99999.99999999999,0.0,-0.33877551020408164,-1.61458659514085,0.0,0.45517241379310347,0.45517241379310347,0.22446475522724424,0.22446475522724424,1.0,1.0,0.0,0.0,490.0,0.0,-0.7288467770169347,0.2764227642276422,0.0,0.0,2.0,1.0,0.22369364475828332,0.22369364475828332,0.0,-0.7150374062082668,2.0,0.0,0.0,0.0,246.0,0.6193312079602955,1.0,1.0902601336519113,0.7235772357723578,0.7235772357723578,0.22711292363943186,0.22711292363943186,0.2497126436781609,0.2497126436781609,-0.3473491773308958,1.3984574348337087,1.0,1.0,0.0,145.0,1.0,0.0,0.0,1.0978292348617669,0.5448275862068965,1.0,1.0,1.3820033723129443,0.33877551020408164,0.33877551020408164,0.0,0.3365019011406844,0.3365019011406844,0.200829600132736,0.200829600132736,-0.7235772357723578,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.33877551020408164,0.0,2.0
1.223034077202186,0.0,0.0,8.369214983938171,0.5531914893617021,0.5531914893617021,25.99831010984286,-0.23896103896103896,199999.99999999997,1.8076596307682131,-0.15384615384615385,2.138952015831886,1.8076596307682131,0.23896103896103896,0.23896103896103896,0.14102564102564105,0.14102564102564105,0.0,0.0,1.0,1.0,13.0,399999.99999999994,0.8939059583229186,-0.17903930131004367,0.0,0.0,1.0,2.0,0.24321556579621093,0.24321556579621093,0.0,10.241558409973253,2.0,5.585053907964652,0.0,0.0,458.0,2.1435685620546177,0.0,4.124079673075606,0.17903930131004367,0.17903930131004367,0.24982841455044624,0.24982841455044624,0.18233225108225118,0.18233225108225118,0.44680851063829785,2.4408110999246397,0.0,0.0,0.0,385.0,0.0,0.0,0.0,1.7868433293313393,1.761038961038961,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,4.0,0.3968253968253968,0.3968253968253968,0.14730585840826355,0.14730585840826355,0.8209606986899564,1.0,0.0,0.0,1.0,99999.99999999999,1.0,1.0,1.0,3.8461538461538463,0.0,2.0
3.483366312562694,0.0,0.0,2.0999559009260804,0.34615384615384615,0.34615384615384615,0.0,-0.47619047619047616,99999.99999999999,0.0,-0.3408624229979466,2.138952015831886,0.0,0.47619047619047616,0.47619047619047616,0.2251375263011129,0.2251375263011129,1.0,1.0,0.0,0.0,487.0,0.0,-0.7269249972957869,-0.17903930131004367,0.0,0.0,2.0,1.0,0.22604922420060966,0.22604922420060966,0.0,-0.7183664298283337,2.0,5.585053907964652,0.0,0.0,458.0,2.1435685620546177,1.0,1.0452145267170396,0.17903930131004367,0.17903930131004367,0.22674664784756546,0.22674664784756546,0.2511415525114154,0.2511415525114154,-0.34615384615384615,1.3919770574489831,0.0,0.0,0.0,147.0,1.0,0.0,0.0,1.052372430084622,0.5238095238095238,0.0,0.0,0.0,0.3408624229979466,0.3408624229979466,0.0,0.343811394891945,0.343811394891945,0.14730585840826355,0.14730585840826355,0.8209606986899564,1.0,1.0,1.0,1.0,99999.99999999999,1.0,1.0,1.0,-0.3408624229979466,0.0,2.0
3.5508839003005503,0.0,0.0,8.228828084677765,0.3448905109489051,0.3448905109489051,1.8749648444091676,-0.2430379746835443,199999.99999999997,0.0,0.4666666666666667,-1.7152893279488919,0.0,0.2430379746835443,0.2430379746835443,0.25040650406504067,0.25040650406504067,0.0,0.0,0.0,0.0,165.0,0.9999900000999988,-0.7248997225232501,0.2529182879377432,0.0,0.0,2.0,2.0,0.22133364151161464,0.22133364151161464,0.0,0.9325568138770314,2.0,0.0,0.0,0.0,257.0,0.5829708369976284,1.0,4.090983335927837,0.7470817120622568,0.7470817120622568,0.2263541013357531,0.2263541013357531,0.18443744779284205,0.18443744779284205,-0.3448905109489051,0.9382442934576766,1.0,1.0,0.0,395.0,0.0,1.0,1.0,1.7669837091100917,1.7569620253164557,1.0,1.0,1.3385237499685552,0.5333333333333333,0.5333333333333333,0.0,0.32941176470588235,0.32941176470588235,0.18968871595330755,0.18968871595330755,-0.7470817120622568,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4666666666666667,1.8749648444091676,2.0
-1.0927420563988508,0.0,0.0,8.273341955432791,0.3473491773308958,0.3473491773308958,0.0,-0.24173027989821882,199999.99999999997,0.0,-0.33877551020408164,-1.61458659514085,0.0,0.24173027989821882,0.24173027989821882,0.22446475522724424,0.22446475522724424,0.0,0.0,0.0,0.0,490.0,0.0,-0.7288467770169347,0.2764227642276422,0.0,0.0,-1.0,2.0,0.24979129397734054,0.24979129397734054,0.0,-0.7150374062082668,2.0,0.0,0.0,0.0,246.0,0.6193312079602955,1.0,4.101519116822495,0.7235772357723578,0.7235772357723578,0.22711292363943186,0.22711292363943186,0.18376434543282963,0.18376434543282963,-0.3473491773308958,1.3984574348337087,1.0,1.0,0.0,393.0,0.0,0.0,0.0,1.7732975145624286,1.7582697201017812,1.0,1.0,1.3820033723129443,0.33877551020408164,0.33877551020408164,0.0,0.5461538461538461,0.5461538461538461,0.200829600132736,0.200829600132736,-0.7235772357723578,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.33877551020408164,0.0,2.0
3.46619895955742,0.0,0.0,2.1428112254737397,0.34150943396226413,0.34150943396226413,0.0,-0.4666666666666667,99999.99999999999,0.0,-0.354639175257732,2.0253314128409294,0.0,0.4666666666666667,0.4666666666666667,0.2293431030075826,0.2293431030075826,1.0,1.0,0.0,0.0,485.0,0.0,-0.7194611138941597,-0.1956521739130435,0.0,0.0,2.0,1.0,0.22723520058708407,0.22723520058708407,0.0,-0.7405165986686959,2.0,5.110849889894516,0.0,0.0,460.0,2.0296912696272864,1.0,1.0654542401164302,0.1956521739130435,0.1956521739130435,0.22530584584655994,0.22530584584655994,0.2505592841163311,0.2505592841163311,-0.34150943396226413,1.3503423483838282,0.0,0.0,0.0,150.0,1.0,0.0,0.0,1.0726033834996533,0.5333333333333333,0.0,0.0,0.0,0.354639175257732,0.354639175257732,0.0,0.34765625,0.34765625,0.15771526001705033,0.15771526001705033,0.8043478260869565,1.0,1.0,1.0,1.0,99999.99999999999,1.0,1.0,1.0,-0.354639175257732,0.0,2.0
